source_rank,tld,source_status,evidence_state,evidence_date,report_ref,fixture_ref,fixture_scope,evidence_note,follow_up_state,follow_up_date,follow_up_report_ref,follow_up_fixture_ref,follow_up_note
807,xn--ses554g,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
808,ruhttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
809,xn--3ds443g,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.teleinfo.cn | verified | Added WhoisTeleinfoCn ICANN/IDN adapter,"","","","",""
810,bargains,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.bargains] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicBargains | Port-43 explicit TLD is not supported sample google.bargains; SHA-256 40555c0bc4e77820ebb03bd8f71593e8f8f2dffca456b01bb51c733a5cd877ec.,"","","","",""
811,singles,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
812,xn--80adxhks,delegated,absence_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.xn--80adxhks | authoritative absence only | Adapter; registered probe unresolved,"","","","",""
813,rehab,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.rehab | explicit registry denial | No fake support,"","","","",""
814,autodesk,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
815,mq,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.mediaserv.net | registered + authoritative absence | Adapter/fixture,"","","","",""
816,storage,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.storage | registered + authoritative absence | Adapter/fixture,"","","","",""
817,hp-print-mgmt,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
818,talk,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.talk | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
819,xn--3e0b707e,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.kr | Verified registered + not-found absence | Existing Korean parser retained,"","","","",""
820,cnhttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
821,cologne,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.ryce-rsp.com | registered + authoritative absence | Adapter/fixture,"","","","",""
822,contractors,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.contractors] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicContractors | Port-43 explicit TLD is not supported sample google.contractors; SHA-256 27d09d0888a7abc475eca5336275bce32a52418517f53823551d57ccf842cc1a.,"","","","",""
823,rugby,delegated,absence_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.centralnic.com | Verified DOMAIN NOT FOUND absence | Existing CentralNic parser retained,"","","","",""
824,voto,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,"[whois.afilias.net] | parser_present_unverified | unknown | Whois::Parsers::WhoisAfiliasNet | Shared-host sample google.bet returned explicit unsupported notice (SHA-256 f74ad65a2639f4c00f578fa1f30cb7dc42c6bbd58929e08788a09887a0ab1d95); each TLD was not re-queried after rate limiting, so no per-TLD status is claimed.","","","","",""
825,rsvp,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
826,forex,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.forex | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
827,spa,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"no mapping | Excluded, no server mapping | Classification only","","","","",""
828,giving,delegated,registered_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.giving] | parser_missing | verified_registered | Whois::Parsers::WhoisNicGiving | Port-43 registered sample google.giving; SHA-256 972f386270065a3a8fea59b897cb1af0621ae3d0e868d11b3a516cca6c49a532.,"","","","",""
829,pvt,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
830,fishing,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.fishing | unknown | Reserved marker observed; generated absence query reset, so availability unresolved","","","","",""
831,soy,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
832,xn--io0a7i,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.ngtld.cn | Verified reserved-list response | Added reservation safety adapter,"","","","",""
833,dhl,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
834,lab,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
835,catering,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
836,googledomains,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
837,plumbing,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.plumbing | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
838,xn--o3cw4h,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.thnic.co.th | Verified registered + no-match absence | Existing Thai parser retained,"","","","",""
839,citrix,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
840,statefarm,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,"no WHOIS adapter | delegated, no WHOIS adapter | Keep None","","","","",""
841,json,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
842,maison,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.maison | Whois::Parsers::WhoisNicMaison | TLD is not supported.,"","","","",""
843,career,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
844,lease,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.lease | unavailable | Added BaseUnsupportedRegistry adapter; exact TLD-not-supported response raises unavailable,"","","","",""
845,api,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
846,hospital,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.hospital | explicit registry denial | No fake support,"","","","",""
847,dlinkrouter,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
848,organic,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,"[whois.afilias.net] | parser_present_unverified | unknown | Whois::Parsers::WhoisAfiliasNet | Shared-host sample google.bet returned explicit unsupported notice (SHA-256 f74ad65a2639f4c00f578fa1f30cb7dc42c6bbd58929e08788a09887a0ab1d95); each TLD was not re-queried after rate limiting, so no per-TLD status is claimed.","","","","",""
849,gvc884571451de,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
850,kred,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,"no WHOIS adapter | delegated, no WHOIS adapter | Keep None","","","","",""
851,tl-wa850re,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
852,alsace,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois-alsace.nic.fr] | parser_missing | unavailable | Blank | Port-43 current probe for google.alsace produced DNS/transport failure; no parser claim is made.,"","","","",""
853,realty,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.realty | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
854,phd,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
855,nethttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
856,country,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
857,rio,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"whois.gtlds.nic.br | Unknown, endpoint timed out | No parser conclusion","","","","",""
858,attorney,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.attorney | explicit registry denial | No fake support,"","","","",""
859,durban,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
860,scloud,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
861,fast,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.fast] | parser_missing | unavailable | Blank | Port-43 current probe for google.fast produced timeout or empty response; no parser claim is made.,"","","","",""
862,cricket,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.cricket | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
863,lr,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"None adapter | Excluded, adapter is None | Classification only","","","","",""
864,vodka,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.vodka | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
865,eduhttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
866,xn--mk1bu44c,delegated,absence_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.xn--mk1bu44c | verified | Added BaseTop1000Icann IDN No-match adapter,"","","","",""
867,dentist,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
868,kp,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
869,reise,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
870,hot,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
871,vnhttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
872,dvag,delegated,absence_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.dvag | authoritative absence only | Adapter; registered probe unresolved,"","","","",""
873,diet,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
874,gripe,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.gripe | explicit registry denial | No fake support,"","","","",""
875,accountant,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.accountant | Verified reserved-domain response | Added reservation safety adapter,"","","","",""
876,esq,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
877,kn,delegated,registered_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.kn] | parser_missing | verified_registered | Whois::Parsers::WhoisNicKn | Port-43 registered sample google.kn; SHA-256 0bf69f88024e1d3420f4f3479c98d7e6bd1b1931b21513e3382b2db28c666b8b.,"","","","",""
878,dehttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
879,getcacheddhcpresultsforcurrentconfig,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
880,or,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
881,deal,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
882,abudhabi,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.abudhabi] | parser_missing | unknown | Blank | Port-43 sample google.abudhabi returned Reserved Domain Name; reserved/negative evidence is not treated as availability and no parser was added.,"","","","",""
883,flowers,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
884,gn,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
885,xn--czru2d,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.gtld.knet.cn | registered + authoritative absence | Adapter/fixture,"","","","",""
886,nhk,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | adapter_none_excluded | excluded | classification-only | No implementation: server adapter is None.,"","","","",""
887,xn--t60b56a,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.xn--t60b56a | registered + authoritative absence | Adapter/fixture,"","","","",""
888,physio,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.physio | GlobalBlock/not available notice | Unknown; no parser,"","","","",""
889,crs,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | Server adapter None; no port-43 parser,"","","","",""
890,spot,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.spot | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
891,domainforsale,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
892,theater,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.theater | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
893,metadata,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
894,xn--6qq986b3xl,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.gtld.knet.cn | registered + authoritative absence | Adapter/fixture,"","","","",""
895,realtek,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
896,dns,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
897,xn--80aswg,delegated,absence_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.online.rs.corenic.net | authoritative absence only | Adapter; registered probe unresolved,"","","","",""
898,surgery,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.surgery | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
899,tires,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.tires | unavailable | Added BaseUnsupportedRegistry adapter; exact TLD-not-supported response raises unavailable,"","","","",""
900,login,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
901,mp3,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
902,siriinternet,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
903,xn--5tzm5g,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"whois.nic.xn--5tzm5g | Excluded, None adapter | Classification only","","","","",""
904,republican,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.republican] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicRepublican | Port-43 explicit TLD is not supported sample google.republican; SHA-256 fe83b5c5d55800c8a777f022255f4aea95d3f6457b9e93ccd584d9d4a22f908a.,"","","","",""
905,comms-appx-web,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
906,commarket,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
907,config,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
908,accountants,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.accountants | explicit registry denial | No fake support,"","","","",""
909,williamhill,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, None adapter | Classification only","","","","",""
910,router,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
911,xn--tckwe,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.xn--tckwe | Whois::Parsers::WhoisNicXnTckwe | VeriSign record; No match for absence marker,"","","","",""
912,mob,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
913,pri,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
914,omicron,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
915,osaka,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.osaka | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
916,exe,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
917,hiboard,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
918,txt,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
919,moi,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
920,ithttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
921,pharmacy,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | Server adapter None; no port-43 parser,"","","","",""
922,dealer,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, None adapter | Classification only","","","","",""
923,creditcard,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.creditcard] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicCreditcard | Port-43 explicit TLD is not supported sample google.creditcard; SHA-256 78e1be15dfc066193a7207fa11fcdb5d611809a0f0a4720c7f2c4eaaae8c8299.,"","","","",""
924,xn--q9jyb4c,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
